"source_label","source_mode","source_root","category","extension","size_bytes","last_write_time","file_name","relative_path","full_path"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".txt","26096","2026-01-15 10:51:43","remove_lists_US.txt","remove_lists_US.txt","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\remove_lists_US.txt"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".csv","263","2026-01-15 10:51:43","remove_summary.csv","remove_summary.csv","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\remove_summary.csv"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","81249","2026-04-18 17:21:05","Rogers_Toronto_ON_CA_channels_10270.xml","Rogers_Toronto_ON_CA_channels_10270.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Rogers_Toronto_ON_CA_channels_10270.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","41007629","2026-04-18 17:21:05","Rogers_Toronto_ON_CA_xmltv_10270.xml","Rogers_Toronto_ON_CA_xmltv_10270.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Rogers_Toronto_ON_CA_xmltv_10270.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","20678","2026-04-18 17:21:05","Telus_Optik_Vancouver_BC_CA_channels_10269.xml","Telus_Optik_Vancouver_BC_CA_channels_10269.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Telus_Optik_Vancouver_BC_CA_channels_10269.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","11153176","2026-04-18 17:21:06","Telus_Optik_Vancouver_BC_CA_xmltv_10269.xml","Telus_Optik_Vancouver_BC_CA_xmltv_10269.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Telus_Optik_Vancouver_BC_CA_xmltv_10269.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","78816","2026-04-18 17:21:06","Verizon_FIOS_NewYork_NY_US_channels_10273.xml","Verizon_FIOS_NewYork_NY_US_channels_10273.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Verizon_FIOS_NewYork_NY_US_channels_10273.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","33974259","2026-04-18 17:21:06","Verizon_FIOS_NewYork_NY_US_xmltv_10273.xml","Verizon_FIOS_NewYork_NY_US_xmltv_10273.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Verizon_FIOS_NewYork_NY_US_xmltv_10273.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","94309","2026-04-18 17:21:06","Xfinity_Chicago_IL_US_channels_10271.xml","Xfinity_Chicago_IL_US_channels_10271.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Xfinity_Chicago_IL_US_channels_10271.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","44136642","2026-04-18 17:21:06","Xfinity_Chicago_IL_US_xmltv_10271.xml","Xfinity_Chicago_IL_US_xmltv_10271.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\Xfinity_Chicago_IL_US_xmltv_10271.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","84206","2026-01-14 12:35:36","Bell_Fibe[CA]-channels-9331.xml",".archive\Bell_Fibe[CA]-channels-9331.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Bell_Fibe[CA]-channels-9331.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","43430988","2026-01-07 13:04:21","Bell_Fibe[CA]-xmltv-9331.xml",".archive\Bell_Fibe[CA]-xmltv-9331.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Bell_Fibe[CA]-xmltv-9331.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","53592","2026-01-14 22:12:47","Broadcast_LosAngeles_CA[US]-channels-10272.xml",".archive\Broadcast_LosAngeles_CA[US]-channels-10272.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Broadcast_LosAngeles_CA[US]-channels-10272.xml"
