"sha256","overlap_rows","file_names","source_paths"
"CB24977698DDF670277B3D996D891B7E5FC30870F4A947B2DBFDFE3CDFEAC245","2","CB24977698__ma.m3u;ma.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\CB24977698__ma.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ma.m3u"
"CD640985EA2630701D4E0D39CDE0EA6792A74F2AA559DEBE84391BC512DE3317","2","CD640985EA__mk.m3u;mk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\CD640985EA__mk.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mk.m3u"
"CD9548855A68832A4AB512734D8CE36A077158A81DE0BCF9D73E4AFC1F87914D","2","CD9548855A__gr.m3u;gr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\CD9548855A__gr.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gr.m3u"
"CEEE8DEFDA65A31259ADC36140921E5D1E9A5D91B9C62E73CFB14192BA1F4B9A","2","CEEE8DEFDA__es_rakuten.m3u;es_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\CEEE8DEFDA__es_rakuten.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es_rakuten.m3u"
"D2A48A8C0834D4FD4D4570422B1D49CFBC26627C5865B61B68CC2D6D896851DD","2","D2A48A8C08__ru_smotrim.m3u;ru_smotrim.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D2A48A8C08__ru_smotrim.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ru_smotrim.m3u"
"D412B55757CBB8CEF1B2FE79BBE0C81C9DDACE80CAFED168B5841FEA0CE074F9","2","D412B55757__jp.m3u;jp.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D412B55757__jp.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\jp.m3u"
"D5BCC30FE3CB3F92F5825769B03D56256EC86BF5A6D68D1ABC4D8562F38D145F","2","D5BCC30FE3__pr.m3u;pr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D5BCC30FE3__pr.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pr.m3u"
"D5F089682F29284C6321A5A68B649E74045239ADA84B4647C7B3C9E4E9AD71F9","2","D5F089682F__us_samsung.m3u;us_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D5F089682F__us_samsung.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\us_samsung.m3u"
"D68C2ED9AC039CA4E4AB116F8F9478FB7F23E78EED73C7B5C35065D1CF9659E4","2","D68C2ED9AC__hu.m3u;hu.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D68C2ED9AC__hu.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\hu.m3u"
"D6C183A52886496D7463DFE36EE81C2727578C09648F3DA1591739C9CF0BA1F3","2","D6C183A528__pe.m3u;pe.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D6C183A528__pe.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pe.m3u"
"D6EC0EE288537A5594503A4B00AF6B39A879F38DE6557BD034D9B22DBE159525","2","D6EC0EE288__us_local.m3u;us_local.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D6EC0EE288__us_local.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\us_local.m3u"
"D9D8937ADFDBDB326F7567BDB258362FAED9B5FD2999B76669FAE523CB4B75E9","2","D9D8937ADF__md.m3u;md.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\D9D8937ADF__md.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\md.m3u"
"DADCC6D1955A93E89656D799A1EB88C10FCE6756E2A9733DED46A1B719106966","2","DADCC6D195__ca.m3u;DADCC6D195__playlist_local_ca.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DADCC6D195__ca.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DADCC6D195__playlist_local_ca.m3u"
"DC514A7665DAEFC8C2E23731567FBCE3D80B40EE874721952FCE75659085D644","2","DC514A7665__fr_pluto.m3u;fr_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DC514A7665__fr_pluto.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fr_pluto.m3u"
"DC5D6630CA1A73C906C38A3C3978EB45C026708735A8A2124BF3E488BD8DADF6","2","DC5D6630CA__playlist_local_uk.m3u;DC5D6630CA__uk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DC5D6630CA__playlist_local_uk.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DC5D6630CA__uk.m3u"
"DCB1077C13122BB984D4C2F4B46FAB67E809449C6C60B156B329D3358F209BC2","2","DCB1077C13__fi.m3u;fi.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DCB1077C13__fi.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fi.m3u"
"DE1632EFC522D8FDDA8BC48A6BCB128092FBD3073D8DFEB6F01C0301229FD65B","2","ca.m3u;DE1632EFC5__ca.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DE1632EFC5__ca.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ca.m3u"
"DE298230A441F896499B04408B228CF9FD4143CD27984CE85265EF95436B9E03","2","al.m3u;DE298230A4__al.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\DE298230A4__al.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\al.m3u"
"E0D5D9E412291E31B5DD30BBA31247A5C1490BE89FD3CD2ADFCA94AC0F97097B","2","cl.m3u;E0D5D9E412__cl.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\E0D5D9E412__cl.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\cl.m3u"
"E5040D5FC71AEB3D4BF65DBAF67AE51E57EF4F1377C402F5E8D2F4BECC2BEE40","2","E5040D5FC7__vn.m3u;vn.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\E5040D5FC7__vn.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\vn.m3u"
"E7F740982E4B27ABFCC4A6AB0097A11172A9A0A56736909626A0EB14841FAA14","2","E7F740982E__it_pluto.m3u;it_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\E7F740982E__it_pluto.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\it_pluto.m3u"
"E9255133D2A948CF73B42B89B9034BF2B0267554D30EECF337179FA7F2376E62","2","E9255133D2__ht.m3u;ht.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\E9255133D2__ht.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ht.m3u"
"EC1702492369454ED19D6FA472B2D2060A3D2BF1436FAE301103E4FD908EEFC6","2","EC17024923__us_moveonjoy.m3u;us_moveonjoy.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\EC17024923__us_moveonjoy.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\us_moveonjoy.m3u"
"F1777D5DC5136D3DB281B87ABA876D21841EAE30CE9771862438F72E41F46FDE","2","F1777D5DC5__sv.m3u;sv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\F1777D5DC5__sv.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\sv.m3u"
"F30EA5445282A8B744C557346C45C71C25D4B86E4CB9A43E4030B5DBCAF06FF0","2","F30EA54452__us_plex.m3u;us_plex.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\F30EA54452__us_plex.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\us_plex.m3u"
"F4C952AFB2CB4A82BFDD923AF7B14C97DBFBF1D08D1F546C425DE47ED54D1454","2","au.m3u;F4C952AFB2__au.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\F4C952AFB2__au.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\au.m3u"
"FAA808B23969204146FC2B3ED703D8909AFFB71A92A7B39CC912D19F6E03CFDF","2","FAA808B239__mn.m3u;mn.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\FAA808B239__mn.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mn.m3u"
"FD0316E7D9216AAA18A2052A36C5469A1CFA13215D4A27910BF65F4B98D4FB06","2","FD0316E7D9__ke.m3u;ke.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\FD0316E7D9__ke.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ke.m3u"
"FE80BBCBDAD0F180F3056C41E097CA50698A8C1C3BDD3E63A1268AF1D103CEA6","2","by.m3u;FE80BBCBDA__by.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\FE80BBCBDA__by.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\by.m3u"
"058ED0FEA4FCBEA0706176503D71018DF34C40C412F02667BCB375633A6082AD","8","dj.m3u;es_yowi.m3u;fm.m3u;gl.m3u;mg.m3u;mr.m3u;pe_opencaster.m3u;tl.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\dj.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\es_yowi.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\fm.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\gl.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mg.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mr.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pe_opencaster.m3u;C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\tl.m3u"
