"type","last_write","size_bytes","src_path","dst_path"
"epg","26/09/25 10:40:03 AM","310277","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\epg.iptvx.one\epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\4144F20154__epg.iptvx.one.channels.xml"
"epg","22/11/25 11:55:20 AM","279446","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\071C0B0A16__i.mjh.nz_pluto.channels.xml"
"epg","26/09/25 10:40:03 AM","278710","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\DD8C4CC688__i.mjh.nz_pluto.channels.xml"
"epg","12/11/24 10:59:07 AM","276342","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"epg","12/11/24 10:59:07 AM","276342","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"epg","12/11/24 10:59:07 AM","276342","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"epg","12/11/24 10:59:07 AM","276342","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"epg","04/11/24 2:47:10 PM","276342","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"epg","04/11/24 2:47:10 PM","276342","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\i.mjh.nz\i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"epg","22/11/25 11:55:20 AM","266222","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\31C4D2299B__tvtv.us.channels.xml"
"epg","12/11/24 10:59:07 AM","260963","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\15A5795CDA__tvtv.us.channels.xml"
"epg","12/11/24 10:59:07 AM","260963","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\15A5795CDA__tvtv.us.channels.xml"
"epg","12/11/24 10:59:07 AM","260963","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\15A5795CDA__tvtv.us.channels.xml"
"epg","12/11/24 10:59:07 AM","260963","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\15A5795CDA__tvtv.us.channels.xml"
"epg","04/11/24 2:47:11 PM","260963","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\15A5795CDA__tvtv.us.channels.xml"
"epg","04/11/24 2:47:11 PM","260963","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\15A5795CDA__tvtv.us.channels.xml"
"epg","11/08/25 2:55:40 AM","260764","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_iptvorg_tvtv_us_channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\DD58F411BA__epg_iptvorg_tvtv_us_channels.xml"
"epg","26/09/25 10:40:03 AM","260762","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\tvtv.us\tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7C578F7ED0__tvtv.us.channels.xml"
"epg","22/11/25 11:55:20 AM","259325","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\022FEAC90D__ontvtonight.com_us.channels.xml"
"epg","12/11/24 10:59:07 AM","258632","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml"
"epg","12/11/24 10:59:07 AM","258632","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml"
"epg","12/11/24 10:59:07 AM","258632","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml"
"epg","12/11/24 10:59:07 AM","258632","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml"
"epg","04/11/24 2:47:10 PM","258632","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml"
"epg","04/11/24 2:47:10 PM","258632","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\B713A67429__ontvtonight.com_us.channels.xml"
"epg","26/09/25 10:40:03 AM","258610","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\ontvtonight.com\ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1DC743E9DE__ontvtonight.com_us.channels.xml"
"epg","11/08/25 2:55:42 AM","258610","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_iptvorg_ontv_us_channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1DC743E9DE__epg_iptvorg_ontv_us_channels.xml"
"epg","11/08/25 2:56:00 AM","246508","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_openepg_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\23556395A4__epg_openepg_us1.xml.gz"
"epg","11/08/25 2:55:44 AM","232370","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_epgpw_nz.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E8BE59A53A__epg_epgpw_nz.xml.gz"
"epg","22/11/25 11:55:20 AM","207732","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\epg.iptvx.one\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\C7E2E59FAC__content.xml"
"epg","22/11/25 11:55:20 AM","195298","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\FC44344E1D__ontvtonight.com_ca.channels.xml"
"epg","26/09/25 10:40:03 AM","194737","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\EC6817532E__ontvtonight.com_ca.channels.xml"
"epg","11/08/25 2:55:41 AM","194737","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_iptvorg_ontv_ca_channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\EC6817532E__epg_iptvorg_ontv_ca_channels.xml"
"epg","12/11/24 10:59:07 AM","194733","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"epg","12/11/24 10:59:07 AM","194733","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"epg","12/11/24 10:59:07 AM","194733","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"epg","12/11/24 10:59:07 AM","194733","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"epg","04/11/24 2:47:10 PM","194733","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"epg","04/11/24 2:47:10 PM","194733","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\ontvtonight.com\ontvtonight.com_ca.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"epg","11/08/25 2:56:02 AM","188624","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_openepg_us8.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\A09366B22A__epg_openepg_us8.xml.gz"
"epg","11/08/25 2:56:01 AM","187214","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_openepg_us6.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\64C86391E2__epg_openepg_us6.xml.gz"
"epg","22/11/25 11:55:20 AM","179526","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E4A692CA0C__i.mjh.nz_samsung.channels.xml"
"epg","12/11/24 10:59:07 AM","179197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"epg","12/11/24 10:59:07 AM","179197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"epg","12/11/24 10:59:07 AM","179197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"epg","12/11/24 10:59:07 AM","179197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"epg","04/11/24 2:47:10 PM","179197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"epg","04/11/24 2:47:10 PM","179197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"epg","26/09/25 10:40:03 AM","179196","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\i.mjh.nz\i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\740AB2E12A__i.mjh.nz_samsung.channels.xml"
"epg","26/09/25 10:40:03 AM","174298","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7BD8022151__ontvtonight.com_au.channels.xml"
"epg","11/08/25 2:55:41 AM","174298","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_iptvorg_ontv_au_channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\7BD8022151__epg_iptvorg_ontv_au_channels.xml"
"epg","12/11/24 10:59:07 AM","174279","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1D0C798028__ontvtonight.com_au.channels.xml"
"epg","12/11/24 10:59:07 AM","174279","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1D0C798028__ontvtonight.com_au.channels.xml"
"epg","12/11/24 10:59:07 AM","174279","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1D0C798028__ontvtonight.com_au.channels.xml"
"epg","12/11/24 10:59:07 AM","174279","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1D0C798028__ontvtonight.com_au.channels.xml"
"epg","04/11/24 2:47:10 PM","174279","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1D0C798028__ontvtonight.com_au.channels.xml"
"epg","04/11/24 2:47:10 PM","174279","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1D0C798028__ontvtonight.com_au.channels.xml"
"epg","22/11/25 11:55:20 AM","174277","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\ontvtonight.com\ontvtonight.com_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\06C84A0106__ontvtonight.com_au.channels.xml"
"epg","26/09/25 10:40:03 AM","141023","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6E4C9B70A8__i.mjh.nz_au.channels.xml"
"epg","12/11/24 10:59:07 AM","140880","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"epg","12/11/24 10:59:07 AM","140880","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"epg","12/11/24 10:59:07 AM","140880","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"epg","12/11/24 10:59:07 AM","140880","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"epg","04/11/24 2:47:10 PM","140880","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"epg","04/11/24 2:47:10 PM","140880","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"epg","22/11/25 11:55:20 AM","140855","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\i.mjh.nz\i.mjh.nz_au.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\A9705297DA__i.mjh.nz_au.channels.xml"
"epg","22/11/25 11:55:20 AM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","03/02/25 2:36:51 PM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","12/11/24 10:59:07 AM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","12/11/24 10:59:07 AM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","12/11/24 10:59:07 AM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","12/11/24 10:59:07 AM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","04/11/24 2:47:10 PM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","04/11/24 2:47:10 PM","137171","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\energeek.cl\__data__\content.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2AAB656874__content.xml"
"epg","22/11/25 9:46:48 PM","129084","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\custom\output\archived\discover_us_directv.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\311F6B44C5__discover_us_directv.xml"
"epg","22/11/25 11:55:20 AM","119042","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\chaines-tv.orange.fr\chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\1834A6AF2F__chaines-tv.orange.fr.channels.xml"
"epg","26/09/25 10:40:03 AM","118383","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\chaines-tv.orange.fr\chaines-tv.orange.fr.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\75C7071A09__chaines-tv.orange.fr.channels.xml"
"epg","22/11/25 11:55:20 AM","116439","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\38BE410B9C__directv.com.channels.xml"
"epg","26/09/25 10:40:03 AM","116197","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\175937284B__directv.com.channels.xml"
"epg","12/11/24 10:59:07 AM","116030","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D594D7D563__directv.com.channels.xml"
"epg","12/11/24 10:59:07 AM","116030","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D594D7D563__directv.com.channels.xml"
"epg","12/11/24 10:59:07 AM","116030","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D594D7D563__directv.com.channels.xml"
"epg","12/11/24 10:59:07 AM","116030","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D594D7D563__directv.com.channels.xml"
"epg","04/11/24 2:47:09 PM","116030","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D594D7D563__directv.com.channels.xml"
"epg","04/11/24 2:47:09 PM","116030","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\directv.com\directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D594D7D563__directv.com.channels.xml"
"epg","11/08/25 2:55:39 AM","115153","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_iptvorg_directv_channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6B19EC6536__epg_iptvorg_directv_channels.xml"
"epg","11/08/25 2:55:51 AM","113296","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_openepg_ca4.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\D462A9A9B1__epg_openepg_ca4.xml.gz"
"epg","22/11/25 11:55:20 AM","109773","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\tv24.co.uk\tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\13585D58C8__tv24.co.uk.channels.xml"
"epg","26/09/25 10:40:03 AM","109673","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\tv24.co.uk\tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\50979B71A9__tv24.co.uk.channels.xml"
"epg","11/08/25 2:55:47 AM","107548","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_openepg_au1.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\009C51448F__epg_openepg_au1.xml.gz"
"epg","11/08/25 2:55:53 AM","106992","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\epg_openepg_nz1.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2265399612__epg_openepg_nz1.xml.gz"
