"file_name","extension","size_bytes","sha256","full_path"
"890A7505D1__playlist_src_us_xumo.m3u",".m3u","17086","890A7505D17F2ABD46DE1E9B2F67918A9A13E25BE431A805EC89A1A4D6424025","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\890A7505D1__playlist_src_us_xumo.m3u"
"8A11AD821F__fr.m3u",".m3u","13103","8A11AD821FB98C22E3720213ED6BC7EE3F16D82C23F5577CDE0C968FE56F6776","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8A11AD821F__fr.m3u"
"8BDA2EEE4A__playlist_apsattv_xiaomi.m3u",".m3u","30924","8BDA2EEE4AE4D1E83F96F0FD4F9597B1828AA7363E8AF67A0112513EBC66C5EC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8BDA2EEE4A__playlist_apsattv_xiaomi.m3u"
"8C87C7FE7D__playlist_src_ca_pluto.m3u",".m3u","96205","8C87C7FE7D10E30438411A979667C4177ED25865341143F8CB504C157E33D440","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8C87C7FE7D__playlist_src_ca_pluto.m3u"
"8CFC185E27__playlist_src_us_tvpass.m3u",".m3u","4509","8CFC185E27C249CA0FAC582CB7B0294118714E51A1F2212E3B9E8CD0376E4796","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8CFC185E27__playlist_src_us_tvpass.m3u"
"8D4F84D73E__fr_bfm.m3u",".m3u","6191","8D4F84D73E0C89CF8FDAC966602E2E491D4A87F49AAA4E33300D9C75FA1DFB21","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8D4F84D73E__fr_bfm.m3u"
"8DAA0893C2__au.m3u",".m3u","11398","8DAA0893C2494065481A8FD1ADAE4908CAF6B01220227FBD59F5D0A5D86062B1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8DAA0893C2__au.m3u"
"8FAC69CB29__be.m3u",".m3u","6947","8FAC69CB29D1BCCEBA271ABC2B74F15679747A0AD1F674CB1BA55D798539D85C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\8FAC69CB29__be.m3u"
"911CC1B8C3__tr.m3u",".m3u","33352","911CC1B8C3B6EAF4DEB8D196144F3665E36EED70F1AA6CC0B5882A4C47B9594C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\911CC1B8C3__tr.m3u"
"93073AE36A__bo.m3u",".m3u","8141","93073AE36A6E5D7052EADF3512E2BD98A6B1E5F210C46333797E0F2C46671485","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\93073AE36A__bo.m3u"
"931718664B__playlist_iptv-org_au.m3u",".m3u","12743","931718664B3CD1A9249C113464A15F34E056985F789D94EE319DA637D17ECDB5","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\931718664B__playlist_iptv-org_au.m3u"
"943DE6F051__us_pluto.m3u",".m3u","183319","943DE6F05178FE08CD14FDDC6953BE04751977097431D969EE2B6B25D64C76F1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\943DE6F051__us_pluto.m3u"
"9B4EC9E7D0__ca_samsung.m3u",".m3u","2126","9B4EC9E7D0D0AF0976681C9701BD4FA1ABACFD990FD6320BDD2D43C8C2C3BDFA","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9B4EC9E7D0__ca_samsung.m3u"
"9C79FA203B__eg.m3u",".m3u","2803","9C79FA203BBCF683F3F34BB1FF59E81A455CF542EBD9DB9EE9E9378717A5CA0B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9C79FA203B__eg.m3u"
"9C8A677855__playlist_src_us_local.m3u",".m3u","68427","9C8A6778553F49D6D9D5B30ED8C0B0CBAF6EDA1B1F3AA225D697D1E258F1F90B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9C8A677855__playlist_src_us_local.m3u"
"9E32F8BC73__playlist_iptv-org_us.m3u",".m3u","406232","9E32F8BC73A736CBA8829BA8A2938E23307AC329D6B4E12A666674217EDF14DD","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9E32F8BC73__playlist_iptv-org_us.m3u"
"9F04D626C0__nz.m3u",".m3u","2184","9F04D626C0AF80C5875CE120165648C1D8B43A32F66CDE2C983FA82DA2969956","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9F04D626C0__nz.m3u"
"9F381F06C6__cz.m3u",".m3u","4045","9F381F06C6E5246D50DDB59170103ECD77C379B572F1346D0D03FCC8AF4CE9B3","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\9F381F06C6__cz.m3u"
"A09CB64ED2__in.m3u",".m3u","41419","A09CB64ED27B4334A8B70F2B072571583F1DEE9572C880DB45F166A957E8171B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A09CB64ED2__in.m3u"
"A0B7E10333__sg.m3u",".m3u","2171","A0B7E10333634678746ECD4871765B86394F45EFE4A5C9D2EABAF6449C8530FC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A0B7E10333__sg.m3u"
"A5A57E208E__cm.m3u",".m3u","4476","A5A57E208E103EEC535FCDDE52783CB5DD354FC3F3308479CC04ED299253B22C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A5A57E208E__cm.m3u"
"A76B114319__ni.m3u",".m3u","2611","A76B1143192E194E25BB01ADA65A3598E433EDE01381213C39A0B5E73D7A3591","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A76B114319__ni.m3u"
"A86FD91832__ch.m3u",".m3u","5336","A86FD9183248B4C27925A97149E86980C0BF20AD161018D8E1FEA9FEDDE46A3C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\A86FD91832__ch.m3u"
"ABA2F79718__localnow.m3u",".m3u","959372","ABA2F797182F59EDED294396BC28A78FB05B1F8331C38619FFB9396323397286","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\ABA2F79718__localnow.m3u"
"ABD59B597F__qa.m3u",".m3u","2158","ABD59B597F41680452895E8B2C724DAB29AF84FA1DF98314E14ABE3C845879C7","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\ABD59B597F__qa.m3u"
"ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8",".m3u8","21346","ACB5A1BFAEAE69CAFD5EB5FB9F9C7601B953AF5E974C2FA68F20A24D753F5B1E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8"
"AE6D63C7E6__us_tubi.m3u",".m3u","34001","AE6D63C7E69E2C62EBD3B31F453C4E3AAFF41E79CCE2A0136126C40F09342996","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\AE6D63C7E6__us_tubi.m3u"
"AEF443C792__cy.m3u",".m3u","3401","AEF443C79290E57CEE72A1D572A5401F970C3E36FF5A898D4ED74B3455F09A18","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\AEF443C792__cy.m3u"
"B0F7CACD49__playlist_iptv-org_index.m3u",".m3u","2608760","B0F7CACD496FA6B9886705B08F94E48F08DCAFF5D3643C812FA1CA3E61204EAE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B0F7CACD49__playlist_iptv-org_index.m3u"
"B214EAE170__de.m3u",".m3u","33259","B214EAE1709D56EFD573EAF7D3F43C404FE4049EB31E408C88F8C4274CE9C690","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B214EAE170__de.m3u"
"B395FA7291__playlist_src_us_cineverse.m3u",".m3u","5841","B395FA729122AC66A221E0219327B8B7A81D1870F8A1AF4BBDBCF31ECDA19E0F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B395FA7291__playlist_src_us_cineverse.m3u"
"B47E4D68AB__us_adultswim.m3u",".m3u","4242","B47E4D68ABB182ECD4267F0D6FA0F3892A196D97612FAA41EAC14DF81F39B662","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B47E4D68AB__us_adultswim.m3u"
"B58209DCCB__hk.m3u",".m3u","2318","B58209DCCBDD2532BC497E4D017855C3610B47838EF6D0FFFC2587870EA08CD8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B58209DCCB__hk.m3u"
"B68FA20850__us_klowdtv.m3u",".m3u","8177","B68FA208500FAE04FE25A5278AE0E0286C1C9567D0A4DBC6B154EAE5EB245497","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B68FA20850__us_klowdtv.m3u"
"B8F030D64F__hn.m3u",".m3u","9295","B8F030D64F948CCC4A406B6C2DACC59CFCA1A263E4F1DEC6C8E29CA91197CA15","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B8F030D64F__hn.m3u"
"B9934EC722__uk_bbc.m3u",".m3u","19443","B9934EC72269EB26E917827D0E8C3A0773BBB2B8F87FA48C67CD8D788DA67154","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\B9934EC722__uk_bbc.m3u"
"BA560FBDC9__playlist_src_us_canelatv.m3u",".m3u","4037","BA560FBDC9551320EAE2E160C5D1685377CA5C53B4FE89EC82CA7E5E6C49BA00","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BA560FBDC9__playlist_src_us_canelatv.m3u"
"BA6FD7F90B__id.m3u",".m3u","23365","BA6FD7F90BAF42F26EE326A2945B1C6E29A65C3567C1E63968526469CDDCB8D5","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BA6FD7F90B__id.m3u"
"BAB0A0CE09__playlist_src_uk_pluto.m3u",".m3u","9503","BAB0A0CE09A7616728BB935612EC0DD3B7E5C3A86C0E2668E6D44FB61A78DCD1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BAB0A0CE09__playlist_src_uk_pluto.m3u"
"BBADB30DBA__nl_samsung.m3u",".m3u","3710","BBADB30DBA59C0571F9AF1817A7DBFD63B4820CE486279B79522602E1BE04957","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BBADB30DBA__nl_samsung.m3u"
"BC48598167__playlist_iptv-org_uk.m3u",".m3u","61807","BC48598167FE041DEBA7B549056D8BDE0D676213F797CFD8C83AFAE1F7BF8E57","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BC48598167__playlist_iptv-org_uk.m3u"
"BD286FDE37__at_plutotv.m3u",".m3u","97123","BD286FDE37730A2FAB5A9F802CE63B36EB1DCF70EFABD4B23AA40AFCFC5F027B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BD286FDE37__at_plutotv.m3u"
"BD9052B56D__ca_stingray.m3u",".m3u","3723","BD9052B56DB61C60171E991770C20C4022E74843944297D4D51B30B01C1AE6B3","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BD9052B56D__ca_stingray.m3u"
"BDAECF8D4D__ca_pluto.m3u",".m3u","88254","BDAECF8D4DD4C605854381DCE4EC79F69C028DA3338EFAE8CB1C160CA3D923DB","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BDAECF8D4D__ca_pluto.m3u"
"BEAE468EBA__us_wiseplayout.m3u",".m3u","3097","BEAE468EBAE29A7FDC90EEC60947CD486CD50EF1B5AAC03DEEFE286835AD81F8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\BEAE468EBA__us_wiseplayout.m3u"
"C036F309FC__ar.m3u",".m3u","34915","C036F309FC388DCAF7C966646505566FAEB04572C9DEA5E7C72A506949676AD0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C036F309FC__ar.m3u"
"C0B6537418__il.m3u",".m3u","3227","C0B6537418E85A1D09494476EB07BC32D604004833F9E106008CA84E91B6220C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C0B6537418__il.m3u"
"C140E606B7__am_vnet.m3u",".m3u","2214","C140E606B752255A352ECA1F7001F5841969312675668EFB613B598F7AC8E07F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C140E606B7__am_vnet.m3u"
"C20B9DBC6A__playlist_src_us_cbsn.m3u",".m3u","3109","C20B9DBC6A5EC44F4924957708B48520019CE415DE2FA121DBC5D05CFB0A7407","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C20B9DBC6A__playlist_src_us_cbsn.m3u"
"C306072121__pa.m3u",".m3u","3285","C306072121339294F7D3EAD8E59F05D6D46E5F65CACCCA48CD3906CD75B2DA67","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C306072121__pa.m3u"
"C4C6574B7F__pl.m3u",".m3u","5391","C4C6574B7FD9C451729A8166B5BAEE82010FED9335CD9933558BCEA2EB30BBF6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C4C6574B7F__pl.m3u"
"C680268B28__ru_bonustv.m3u",".m3u","5607","C680268B284D82BC8B8316064701CB7B7D43E5CF1C8998F7FA22B2E65B93152A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C680268B28__ru_bonustv.m3u"
"C6C7C38568__uk_pluto.m3u",".m3u","14262","C6C7C38568DE49A74275A72A88040F47721850C7FD773829226464A668533896","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C6C7C38568__uk_pluto.m3u"
"C8308ADDD4__cn_cctv.m3u",".m3u","2098","C8308ADDD4A9EF53CF97BD6B1C28BDA8A857681AE4BDB36A39F797EC228FEE90","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\C8308ADDD4__cn_cctv.m3u"
"CA11970EB5__playlist_apsattv_redbox.m3u",".m3u","67390","CA11970EB5B336629AA07A3B52552A882BFF602BBFDC9D1AB20DD66D4464D7FD","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\CA11970EB5__playlist_apsattv_redbox.m3u"
"CAE8035E02__lb.m3u",".m3u","3088","CAE8035E02A8E57FA3450C29DB83DF4D76736259854178F9D162A0E2407E7834","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\CAE8035E02__lb.m3u"
"CB24977698__ma.m3u",".m3u","2927","CB24977698DDF670277B3D996D891B7E5FC30870F4A947B2DBFDFE3CDFEAC245","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\CB24977698__ma.m3u"
"CD640985EA__mk.m3u",".m3u","4404","CD640985EA2630701D4E0D39CDE0EA6792A74F2AA559DEBE84391BC512DE3317","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\CD640985EA__mk.m3u"
"CD9548855A__gr.m3u",".m3u","15712","CD9548855A68832A4AB512734D8CE36A077158A81DE0BCF9D73E4AFC1F87914D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\CD9548855A__gr.m3u"
"CEEE8DEFDA__es_rakuten.m3u",".m3u","2635","CEEE8DEFDA65A31259ADC36140921E5D1E9A5D91B9C62E73CFB14192BA1F4B9A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\CEEE8DEFDA__es_rakuten.m3u"
"D04B22805E__playlist_src_us_pluto.m3u",".m3u","151024","D04B22805E4C9688FD1E3AE2F7B6E3D39ACF8B310464269FB86E8AB77678FC5A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D04B22805E__playlist_src_us_pluto.m3u"
"D2A48A8C08__ru_smotrim.m3u",".m3u","3796","D2A48A8C0834D4FD4D4570422B1D49CFBC26627C5865B61B68CC2D6D896851DD","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D2A48A8C08__ru_smotrim.m3u"
"D36C81A7EF__playlist_src_ca_stingray.m3u",".m3u","4497","D36C81A7EF00946154AF900B5B82C4981D1C77D90749B24F87F24AA82B3DB07A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D36C81A7EF__playlist_src_ca_stingray.m3u"
"D412B55757__jp.m3u",".m3u","2991","D412B55757CBB8CEF1B2FE79BBE0C81C9DDACE80CAFED168B5841FEA0CE074F9","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D412B55757__jp.m3u"
"D5BCC30FE3__pr.m3u",".m3u","5648","D5BCC30FE3CB3F92F5825769B03D56256EC86BF5A6D68D1ABC4D8562F38D145F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D5BCC30FE3__pr.m3u"
"D5F089682F__us_samsung.m3u",".m3u","5162","D5F089682F29284C6321A5A68B649E74045239ADA84B4647C7B3C9E4E9AD71F9","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D5F089682F__us_samsung.m3u"
"D68C2ED9AC__hu.m3u",".m3u","15369","D68C2ED9AC039CA4E4AB116F8F9478FB7F23E78EED73C7B5C35065D1CF9659E4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D68C2ED9AC__hu.m3u"
"D6C183A528__pe.m3u",".m3u","18121","D6C183A52886496D7463DFE36EE81C2727578C09648F3DA1591739C9CF0BA1F3","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D6C183A528__pe.m3u"
"D6EC0EE288__us_local.m3u",".m3u","53653","D6EC0EE288537A5594503A4B00AF6B39A879F38DE6557BD034D9B22DBE159525","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D6EC0EE288__us_local.m3u"
"D9D8937ADF__md.m3u",".m3u","2097","D9D8937ADFDBDB326F7567BDB258362FAED9B5FD2999B76669FAE523CB4B75E9","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\D9D8937ADF__md.m3u"
"DADCC6D195__ca.m3u",".m3u","33057","DADCC6D1955A93E89656D799A1EB88C10FCE6756E2A9733DED46A1B719106966","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DADCC6D195__ca.m3u"
"DC514A7665__fr_pluto.m3u",".m3u","55139","DC514A7665DAEFC8C2E23731567FBCE3D80B40EE874721952FCE75659085D644","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DC514A7665__fr_pluto.m3u"
"DC5D6630CA__uk.m3u",".m3u","52414","DC5D6630CA1A73C906C38A3C3978EB45C026708735A8A2124BF3E488BD8DADF6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DC5D6630CA__uk.m3u"
"DCB1077C13__fi.m3u",".m3u","3796","DCB1077C13122BB984D4C2F4B46FAB67E809449C6C60B156B329D3358F209BC2","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DCB1077C13__fi.m3u"
"DE1632EFC5__ca.m3u",".m3u","19399","DE1632EFC522D8FDDA8BC48A6BCB128092FBD3073D8DFEB6F01C0301229FD65B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DE1632EFC5__ca.m3u"
"DE298230A4__al.m3u",".m3u","2362","DE298230A441F896499B04408B228CF9FD4143CD27984CE85265EF95436B9E03","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DE298230A4__al.m3u"
"DE9FDEFA20__playlist_iptv-org_nz.m3u",".m3u","6490","DE9FDEFA205582255B793E38BE63D429BF12BC6D3F2582BE77C5F3E40855F9FF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\DE9FDEFA20__playlist_iptv-org_nz.m3u"
"E0D5D9E412__cl.m3u",".m3u","27274","E0D5D9E412291E31B5DD30BBA31247A5C1490BE89FD3CD2ADFCA94AC0F97097B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E0D5D9E412__cl.m3u"
"E148AF3D21__playlist_src_us_glewed.m3u",".m3u","2185","E148AF3D2155B2FF8ECC19EBF2A4CA27C85AC9B1250160F2DAC22E02AFFE9F92","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E148AF3D21__playlist_src_us_glewed.m3u"
"E5040D5FC7__vn.m3u",".m3u","8054","E5040D5FC71AEB3D4BF65DBAF67AE51E57EF4F1377C402F5E8D2F4BECC2BEE40","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E5040D5FC7__vn.m3u"
"E51E039EF6__playlist_iptv-org_ca.m3u",".m3u","40057","E51E039EF670BE2EEA7FA8B6D236039CE5E981472ED5223D1C73A3AD1564AB79","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E51E039EF6__playlist_iptv-org_ca.m3u"
"E53793D148__playlist_free-tv_movies.m3u8",".m3u8","27828","E53793D148FEEEF8B2737455B54C32AD16879133AB5189560B77DF0246DB3187","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E53793D148__playlist_free-tv_movies.m3u8"
"E7F740982E__it_pluto.m3u",".m3u","33090","E7F740982E4B27ABFCC4A6AB0097A11172A9A0A56736909626A0EB14841FAA14","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E7F740982E__it_pluto.m3u"
"E9255133D2__ht.m3u",".m3u","3506","E9255133D2A948CF73B42B89B9034BF2B0267554D30EECF337179FA7F2376E62","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E9255133D2__ht.m3u"
"E99628BD62__playlist_src_us_moveonjoy.m3u",".m3u","19309","E99628BD628D7FB04449048E902A5E663D1C550CCC5DC634171D3E3571151AE1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\E99628BD62__playlist_src_us_moveonjoy.m3u"
"EC17024923__us_moveonjoy.m3u",".m3u","4108","EC1702492369454ED19D6FA472B2D2060A3D2BF1436FAE301103E4FD908EEFC6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\EC17024923__us_moveonjoy.m3u"
"F1777D5DC5__sv.m3u",".m3u","5176","F1777D5DC5136D3DB281B87ABA876D21841EAE30CE9771862438F72E41F46FDE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\F1777D5DC5__sv.m3u"
"F30EA54452__us_plex.m3u",".m3u","5545","F30EA5445282A8B744C557346C45C71C25D4B86E4CB9A43E4030B5DBCAF06FF0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\F30EA54452__us_plex.m3u"
"F4AB04143E__playlist_apsattv_roku.m3u",".m3u","46428","F4AB04143E49D7BA244A505D4B30879C17E0D46EFAFAC4390E0AB1191C9E1D38","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\F4AB04143E__playlist_apsattv_roku.m3u"
"F4C952AFB2__au.m3u",".m3u","6186","F4C952AFB2CB4A82BFDD923AF7B14C97DBFBF1D08D1F546C425DE47ED54D1454","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\F4C952AFB2__au.m3u"
"F9A948F0D6__playlist_apsattv_distro.m3u",".m3u","412987","F9A948F0D66CEAC6B330349B51F78CBE4EEA5F758F09D91581EA59366F4F4231","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\F9A948F0D6__playlist_apsattv_distro.m3u"
"FAA808B239__mn.m3u",".m3u","3358","FAA808B23969204146FC2B3ED703D8909AFFB71A92A7B39CC912D19F6E03CFDF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\FAA808B239__mn.m3u"
"FB3E7C7704__playlist_free-tv_uk.m3u8",".m3u8","29899","FB3E7C77047AF38C469DB646F94EBF0F4C3C5E8722B661B36781C943B3F6B46B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\FB3E7C7704__playlist_free-tv_uk.m3u8"
"FD0316E7D9__ke.m3u",".m3u","4759","FD0316E7D9216AAA18A2052A36C5469A1CFA13215D4A27910BF65F4B98D4FB06","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\FD0316E7D9__ke.m3u"
"FE80BBCBDA__by.m3u",".m3u","3476","FE80BBCBDAD0F180F3056C41E097CA50698A8C1C3BDD3E63A1268AF1D103CEA6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\FE80BBCBDA__by.m3u"
"ad.m3u",".m3u","102","C6F9F70D254A3371654028B9B6BA6DF05CB84B851AD1334F7DC000F7EBF02E25","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ad.m3u"
"ag.m3u",".m3u","167","35C47485AC94D959516682B5A3B1ED1DA37567A0FEDDBF2CDA05C4D01A6B4C7D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ag.m3u"
"am.m3u",".m3u","592","978615C5A9FD2AAD68010C4BBE5BD084ACB5194E723AD9206423B4308EDD06AE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\am.m3u"
"ao.m3u",".m3u","375","C20DB92067ADFC9E45C1FFF836D4DE4BB0BE25AF41C2F3AE1BF2E8CD6EE6E2AF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ao.m3u"
"at_samsung.m3u",".m3u","1044","A9C0B1922F2129B69C5866384D1DCD31D0F626D09C86D79132A363ADBD96C1CB","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\at_samsung.m3u"
"au_samsung.m3u",".m3u","1837","8836A4F7FDE56FFA615697183C1FCE07ED7A74DA49CAC73EDF5AC1DF091360FF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\au_samsung.m3u"
"aw.m3u",".m3u","1451","28CE20E2F5FD629B2F81D17A9206E6CF314E53D7E01EDDEA96907ABB0EA6AA72","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\aw.m3u"
"ba.m3u",".m3u","1894","B2DE5816906EE2FEDB1E2A1422C6EBBEEF2EEA3266DB07ADC9A7340CA3C69896","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ba.m3u"
"ba_morescreens.m3u",".m3u","1337","64EADD92AB9EC236E2D634FA64A7D560B82B8FB933A9F92DF48C2451F9BA88A0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ba_morescreens.m3u"
"bb.m3u",".m3u","123","AAA93222F92AD71615CC3C9C424ADDA50B91282F0E065C3D1027BB77F7B9AAB0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bb.m3u"
"bd.m3u",".m3u","624","AEFEDB5DEAF9B3D765F7E41D8499ED80C970228866C84DDEA90137D5FC87B117","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bd.m3u"
"be_samsung.m3u",".m3u","734","E9C1F90B29B106B297C2F41BC066D8D0741492D269F1F44FEEE2413D98B85961","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\be_samsung.m3u"
"bf.m3u",".m3u","913","0F063E815C758D7CD51C40618CEDB0F6EAA5C74CD26636785B12E61FA13CF4E4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bf.m3u"
