"file_name","extension","size_bytes","sha256","full_path"
"6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz",".gz","104630","6039B62C15309D943880E11A1E5B02D2F1237C89C5FD12903C4EBB53087F9ACD","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz"
"63DC729562__tv.blue.ch.channels.xml",".xml","101079","63DC7295629D4C0192CCF422A50C24C39AB0391AF08C6C9B45E0CFC917B589ED","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\63DC729562__tv.blue.ch.channels.xml"
"64C86391E2__epg_openepg_us6.xml.gz",".gz","187214","64C86391E21BD8A043D484DE4C871CA27F829E01A5D718F12B80DFB9723CFAFB","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\64C86391E2__epg_openepg_us6.xml.gz"
"6A84124C6C__ontvtonight.com_ca.channels.xml",".xml","194733","6A84124C6CB04A8EBEDDB944DE18DD7435027A3FAE994D1408F13AD03FE81863","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\6A84124C6C__ontvtonight.com_ca.channels.xml"
"6B19EC6536__epg_iptvorg_directv_channels.xml",".xml","115153","6B19EC653655E0783125288C2354128935A90E7EFEA7D5DBFF23341A3F2AD016","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\6B19EC6536__epg_iptvorg_directv_channels.xml"
"6CFBE66C11__i.mjh.nz_au.channels.xml",".xml","140880","6CFBE66C11DEFB3DC52AA40F39187DBBE51BD805839A2DCD478523897998D2E0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\6CFBE66C11__i.mjh.nz_au.channels.xml"
"6E4C9B70A8__i.mjh.nz_au.channels.xml",".xml","141023","6E4C9B70A862D397CB79A5CCE25C28AB998A21376581F7FD78E8F7FB58525653","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\6E4C9B70A8__i.mjh.nz_au.channels.xml"
"740AB2E12A__i.mjh.nz_samsung.channels.xml",".xml","179196","740AB2E12AC66C0A1E502FF12E4DB2EA80397F967D6C72F17001B94839557B54","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\740AB2E12A__i.mjh.nz_samsung.channels.xml"
"75C7071A09__chaines-tv.orange.fr.channels.xml",".xml","118383","75C7071A090D19CD78C205B71CAE253313051E6A2CE83EC45A42850F184006A1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\75C7071A09__chaines-tv.orange.fr.channels.xml"
"7963BB311D__sat.tv_ar.channels.xml",".xml","1780826","7963BB311D4FE45CC6CE739F7E2D553D905C1122995965FAAAF4B492B1D894CE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\7963BB311D__sat.tv_ar.channels.xml"
"7A2B0EB767__epg_epgshare_plex1.xml.gz",".gz","3766405","7A2B0EB76726F8F53915B6F0ABBFC84BE0FFE6A0ED2F7AA6710FC9457DE47FEA","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\7A2B0EB767__epg_epgshare_plex1.xml.gz"
"7B584188BD__epg_epgshare_au1.xml.gz",".gz","4158161","7B584188BD8BB0A622B1A1724D3208FD09F8CECF64C2D05D8F5724366E889C87","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\7B584188BD__epg_epgshare_au1.xml.gz"
"7BD8022151__ontvtonight.com_au.channels.xml",".xml","174298","7BD8022151926A6382D2FF2D69005D7F1E4FFABBA0788A62BC093BA36F25524E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\7BD8022151__ontvtonight.com_au.channels.xml"
"7C578F7ED0__tvtv.us.channels.xml",".xml","260762","7C578F7ED08E453773AD271B7A6BF26F7D887BF351D156CDBEB20A930D82CA2E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\7C578F7ED0__tvtv.us.channels.xml"
"85D4563F67__m.tv.sms.cz.channels.xml",".xml","105668","85D4563F673CF57FF13916A0C3249DA5862BC1935D17943418A45BA325104551","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\85D4563F67__m.tv.sms.cz.channels.xml"
