"source_label","source_mode","source_rank","category","extension","size_bytes","last_write_time","file_name","full_path"
"canonical_free_epg","active_input","2","active_epg",".xml","276342","2024-11-04 14:47:10","C70C831974__i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","207732","2025-11-22 11:55:20","C7E2E59FAC__content.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\C7E2E59FAC__content.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","4448077","2025-02-03 14:36:51","CF3D75EEE6__content.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\CF3D75EEE6__content.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","1019053","2025-11-22 11:55:20","D01B7117E7__tvprofil.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\D01B7117E7__tvprofil.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","2647944","2025-09-26 10:40:03","D0307BE4BF__tvpassport.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\D0307BE4BF__tvpassport.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","113296","2025-08-11 02:55:51","D462A9A9B1__epg_openepg_ca4.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\D462A9A9B1__epg_openepg_ca4.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","116030","2024-11-04 14:47:09","D594D7D563__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\D594D7D563__directv.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","2944295","2025-08-11 02:55:38","DB3163E19A__epg_epgshare_uk1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\DB3163E19A__epg_epgshare_uk1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".gz","4388950","2025-08-11 02:55:37","DC6F15B7F8__epg_epgshare_ca1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\DC6F15B7F8__epg_epgshare_ca1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","260764","2025-08-11 02:55:40","DD58F411BA__epg_iptvorg_tvtv_us_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\DD58F411BA__epg_iptvorg_tvtv_us_channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","278710","2025-09-26 10:40:03","DD8C4CC688__i.mjh.nz_pluto.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\DD8C4CC688__i.mjh.nz_pluto.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","179526","2025-11-22 11:55:20","E4A692CA0C__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\E4A692CA0C__i.mjh.nz_samsung.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","26402632","2025-11-30 12:00:07","E6A4307FC6__open-epg-uk.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\E6A4307FC6__open-epg-uk.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","1550999","2024-11-04 14:47:10","E6A6F7BA24__sat.tv_en.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\E6A6F7BA24__sat.tv_en.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","232370","2025-08-11 02:55:44","E8BE59A53A__epg_epgpw_nz.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\E8BE59A53A__epg_epgpw_nz.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","99622","2024-11-04 14:47:11","E9F2ECD417__tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\E9F2ECD417__tv.blue.ch.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","1463746","2025-09-26 10:40:03","EAD8428437__sat.tv_en.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\EAD8428437__sat.tv_en.channels.xml"
