"tag","id","name"
"au_abc","Hobart#SHAKE",
"au_abc","Hobart#SHD7",
"au_abc","Hobart#TDHD",
"au_abc","Hobart#TDT",
"au_abc","Hobart#TVSN",
"au_abc","Hobart#VICHD",
"au_abc","Hobart#WIN",
"au_abc","Hobart#WINHD",
"au_abc","Hobart#YOUTV",
"au_abc","Melbourne#10",
"au_abc","Melbourne#11",
"au_abc","Melbourne#31",
"au_abc","Melbourne#7",
"au_abc","Melbourne#7bravo",
"au_abc","Melbourne#7flix",
"au_abc","Melbourne#7HD",
"au_abc","Melbourne#7MATE",
"au_abc","Melbourne#7TWO",
"au_abc","Melbourne#9",
"au_abc","Melbourne#9HD",
"au_abc","Melbourne#9Life",
"au_abc","Melbourne#9Rush",
"au_abc","Melbourne#ABC1",
"au_abc","Melbourne#ABC2",
"au_abc","Melbourne#ABC3",
"au_abc","Melbourne#ABC4KIDS",
"au_abc","Melbourne#ABCHD",
"au_abc","Melbourne#ABCN",
"au_abc","Melbourne#GEM",
"au_abc","Melbourne#GO",
"au_abc","Melbourne#NITV",
"au_abc","Melbourne#ONE",
"au_abc","Melbourne#RTV",
"au_abc","Melbourne#SBS",
"au_abc","Melbourne#SBS2",
"au_abc","Melbourne#SBS3",
"au_abc","Melbourne#SBSHD",
"au_abc","Melbourne#SBSWW",
"au_abc","Melbourne#SHAKE",
"au_abc","Melbourne#SPREE",
"au_abc","Melbourne#TENHD",
"au_abc","Melbourne#TVSN",
"au_abc","Melbourne#VICHD",
"au_abc","Melbourne#YOUTV",
"au_abc","New South Wales#10Nth",
"au_abc","New South Wales#11",
"au_abc","New South Wales#7",
"au_abc","New South Wales#7bravo",
"au_abc","New South Wales#7flix",
"au_abc","New South Wales#7GTS",
"au_abc","New South Wales#7MATE",
"au_abc","New South Wales#7TWO",
"au_abc","New South Wales#9Life",
"au_abc","New South Wales#ABC1",
"au_abc","New South Wales#ABC2",
"au_abc","New South Wales#ABC3",
"au_abc","New South Wales#ABC4KIDS",
"au_abc","New South Wales#ABCHD",
"au_abc","New South Wales#ABCN",
"au_abc","New South Wales#ASPIR",
"au_abc","New South Wales#GEM",
"au_abc","New South Wales#GO",
"au_abc","New South Wales#Imp",
"au_abc","New South Wales#NBN",
"au_abc","New South Wales#NITV",
"au_abc","New South Wales#ONE",
"au_abc","New South Wales#PrimN",
"au_abc","New South Wales#PrimS",
"au_abc","New South Wales#RTV",
"au_abc","New South Wales#SBS",
"au_abc","New South Wales#SBS2",
"au_abc","New South Wales#SBS3",
"au_abc","New South Wales#SBSHD",
"au_abc","New South Wales#SBSWW",
"au_abc","New South Wales#SCA9",
"au_abc","New South Wales#SCHD",
"au_abc","New South Wales#SNR",
"au_abc","New South Wales#TVSN",
"au_abc","New South Wales#VICHD",
"au_abc","New South Wales#WIN",
"au_abc","New South Wales#WINHD",
"au_abc","New South Wales#YOUTV",
"au_abc","Northern Territory#10",
"au_abc","Northern Territory#11",
"au_abc","Northern Territory#7C",
"au_abc","Northern Territory#7MATE",
"au_abc","Northern Territory#7TWO",
"au_abc","Northern Territory#ABC1",
"au_abc","Northern Territory#ABC2",
"au_abc","Northern Territory#ABC3",
"au_abc","Northern Territory#ABC4KIDS",
"au_abc","Northern Territory#ABCHD",
"au_abc","Northern Territory#ABCN",
"au_abc","Northern Territory#GEM",
"au_abc","Northern Territory#GO",
"au_abc","Northern Territory#Imp",
"au_abc","Northern Territory#NITV",
"au_abc","Northern Territory#ONE",
"au_abc","Northern Territory#SBS",
"au_abc","Northern Territory#SBS2",
"au_abc","Northern Territory#SBS3",
"au_abc","Northern Territory#SBSHD",
"au_abc","Northern Territory#SBSWW",
"au_abc","Northern Territory#VICHD",
"au_abc","Perth#10",
"au_abc","Perth#11",
"au_abc","Perth#7",
"au_abc","Perth#7bravo",
"au_abc","Perth#7flix",
"au_abc","Perth#7HD",
"au_abc","Perth#7MATE",
"au_abc","Perth#7TWO",
"au_abc","Perth#9",
"au_abc","Perth#9HD",
"au_abc","Perth#9Life",
"au_abc","Perth#9Rush",
"au_abc","Perth#ABC1",
"au_abc","Perth#ABC2",
"au_abc","Perth#ABC3",
"au_abc","Perth#ABC4KIDS",
"au_abc","Perth#ABCHD",
"au_abc","Perth#ABCN",
"au_abc","Perth#GEM",
"au_abc","Perth#GO",
"au_abc","Perth#NITV",
"au_abc","Perth#ONE",
"au_abc","Perth#RTV",
"au_abc","Perth#SBS",
"au_abc","Perth#SBS2",
"au_abc","Perth#SBS3",
"au_abc","Perth#SBSHD",
"au_abc","Perth#SBSWW",
"au_abc","Perth#SHAKE",
"au_abc","Perth#SPREE",
"au_abc","Perth#TENHD",
"au_abc","Perth#TVSN",
"au_abc","Perth#VICHD",
"au_abc","Perth#YOUTV",
"au_abc","Queensland#10",
"au_abc","Queensland#11",
"au_abc","Queensland#7bravo",
"au_abc","Queensland#7C",
"au_abc","Queensland#7flix",
"au_abc","Queensland#7MATE",
"au_abc","Queensland#7QLD",
"au_abc","Queensland#7TWO",
"au_abc","Queensland#7TWOQ",
"au_abc","Queensland#9Life",
"au_abc","Queensland#ABC1",
"au_abc","Queensland#ABC2",
"au_abc","Queensland#ABC3",
"au_abc","Queensland#ABC4KIDS",
"au_abc","Queensland#ABCHD",
"au_abc","Queensland#ABCN",
"au_abc","Queensland#ASPIR",
"au_abc","Queensland#GEM",
"au_abc","Queensland#GO",
"au_abc","Queensland#Imp",
"au_abc","Queensland#NITV",
"au_abc","Queensland#ONE",
"au_abc","Queensland#RTV",
"au_abc","Queensland#SBS",
"au_abc","Queensland#SBS2",
"au_abc","Queensland#SBS3",
"au_abc","Queensland#SBSHD",
"au_abc","Queensland#SBSWW",
"au_abc","Queensland#SCA9",
"au_abc","Queensland#SCHD",
"au_abc","Queensland#SHAKE",
"au_abc","Queensland#SNR",
"au_abc","Queensland#TVSN",
"au_abc","Queensland#VICHD",
"au_abc","Queensland#WIN",
"au_abc","Queensland#WINHD",
"au_abc","South Australia#10",
"au_abc","South Australia#11",
"au_abc","South Australia#7C",
"au_abc","South Australia#7GTS",
"au_abc","South Australia#7MATE",
"au_abc","South Australia#7TWO",
"au_abc","South Australia#9Life",
"au_abc","South Australia#ABC1",
"au_abc","South Australia#ABC2",
"au_abc","South Australia#ABC3",
"au_abc","South Australia#ABC4KIDS",
"au_abc","South Australia#ABCHD",
"au_abc","South Australia#ABCN",
"au_abc","South Australia#ASPIR",
"au_abc","South Australia#GEM",
"au_abc","South Australia#GO",
"au_abc","South Australia#Imp",
"au_abc","South Australia#NITV",
"au_abc","South Australia#ONE",
"au_abc","South Australia#RTV",
"au_abc","South Australia#SBS",
"au_abc","South Australia#SBS2",
"au_abc","South Australia#SBS3",
"au_abc","South Australia#SBSHD",
"au_abc","South Australia#SBSWW",
"au_abc","South Australia#SC9",
"au_abc","South Australia#SNR",
"au_abc","South Australia#VICHD",
"au_abc","South Australia#WIN",
"au_abc","South Australia#WIN10",
"au_abc","South Australia#WIN9",
"au_abc","South Australia#WINHD",
"au_abc","Sydney#10",
"au_abc","Sydney#11",
"au_abc","Sydney#7",
"au_abc","Sydney#7bravo",
"au_abc","Sydney#7flix",
"au_abc","Sydney#7HD",
"au_abc","Sydney#7MATE",
"au_abc","Sydney#7TWO",
"au_abc","Sydney#9",
"au_abc","Sydney#9HD",
"au_abc","Sydney#9Life",
"au_abc","Sydney#9Rush",
"au_abc","Sydney#ABC1",
"au_abc","Sydney#ABC2",
"au_abc","Sydney#ABC3",
"au_abc","Sydney#ABC4KIDS",
"au_abc","Sydney#ABCHD",
"au_abc","Sydney#ABCN",
"au_abc","Sydney#GEM",
"au_abc","Sydney#GO",
"au_abc","Sydney#NITV",
"au_abc","Sydney#ONE",
"au_abc","Sydney#RTV",
"au_abc","Sydney#SBS",
"au_abc","Sydney#SBS2",
"au_abc","Sydney#SBS3",
"au_abc","Sydney#SBSHD",
"au_abc","Sydney#SBSWW",
"au_abc","Sydney#SHAKE",
"au_abc","Sydney#SPREE",
"au_abc","Sydney#TENHD",
"au_abc","Sydney#TVSN",
"au_abc","Sydney#VICHD",
"au_abc","Sydney#YOUTV",
"au_abc","Tasmania#11",
"au_abc","Tasmania#7MATE",
"au_abc","Tasmania#7TWO",
"au_abc","Tasmania#9Life",
"au_abc","Tasmania#ABC1",
"au_abc","Tasmania#ABC2",
"au_abc","Tasmania#ABC3",
"au_abc","Tasmania#ABC4KIDS",
"au_abc","Tasmania#ABCHD",
"au_abc","Tasmania#ABCN",
"au_abc","Tasmania#ASPIR",
"au_abc","Tasmania#GEM",
"au_abc","Tasmania#GO",
"au_abc","Tasmania#NITV",
"au_abc","Tasmania#ONE",
"au_abc","Tasmania#RTV",
"au_abc","Tasmania#SBS",
"au_abc","Tasmania#SBS2",
"au_abc","Tasmania#SBS3",
"au_abc","Tasmania#SBSHD",
"au_abc","Tasmania#SBSWW",
"au_abc","Tasmania#SC",
"au_abc","Tasmania#SCA9",
"au_abc","Tasmania#SCHD",
"au_abc","Tasmania#SHAKE",
"au_abc","Tasmania#SHD7",
"au_abc","Tasmania#TDHD",
"au_abc","Tasmania#TDT",
"au_abc","Tasmania#TVSN",
"au_abc","Tasmania#VICHD",
"au_abc","Tasmania#WIN",
"au_abc","Tasmania#WINHD",
"au_abc","Tasmania#YOUTV",
"au_abc","Townsville#10",
"au_abc","Townsville#11",
"au_abc","Townsville#7",
"au_abc","Townsville#7bravo",
"au_abc","Townsville#7flix",
"au_abc","Townsville#7MATE",
"au_abc","Townsville#7TWO",
"au_abc","Townsville#9Life",
"au_abc","Townsville#ABC1",
"au_abc","Townsville#ABC2",
"au_abc","Townsville#ABC3",
"au_abc","Townsville#ABC4KIDS",
"au_abc","Townsville#ABCHD",
"au_abc","Townsville#ABCN",
"au_abc","Townsville#GEM",
